,CUS_ID,Ypred
115,2133,0.2
116,2137,0.4
117,2147,0.4
118,2169,0.3
119,2173,0.4
120,2182,0.7
121,2187,0.8
122,2214,0.6
123,2224,0.3
124,2238,0.4
125,2250,0.3
126,2328,0.5
127,2363,0.6
128,2377,0.6
129,2387,0.6
130,2388,0.7
131,2398,0.7
132,2418,0.4
133,2467,0.7
134,2481,0.7
135,2486,0.2
136,2487,0.6
137,2519,0.6
138,2524,0.2
139,2546,0.5
140,2606,0.7
141,2637,0.3
142,2648,0.4
143,2672,0.7
144,2679,0.6
145,2713,0.2
146,2724,0.6
147,2731,0.3
148,2740,0.7
149,2761,0.4
150,2769,0.6
151,2779,0.4
152,2800,0.8
153,2814,0.4
154,2816,0.5
155,2820,0.5
156,2845,0.5
157,2857,0.4
158,2880,0.6
159,2902,0.3
160,2917,0.6
161,2930,0.3
162,2972,0.3
163,2978,0.2
164,2981,0.4
165,3015,0.6
166,3016,0.6
167,3060,0.7
168,3070,0.4
169,3083,0.3
170,3124,0.6
171,3125,0.4
172,3128,0.7
173,3140,0.7
174,3147,0.3
175,3174,0.3
176,3188,0.3
177,3207,0.3
178,3224,0.2
179,3234,0.5
180,3241,0.4
181,3265,0.7
182,3289,0.8
183,3293,0.4
184,3295,0.5
185,3340,0.4
186,3367,0.7
187,3374,0.5
188,3377,0.2
189,3379,0.3
190,3411,0.5
191,3426,0.3
192,3437,0.7
193,3486,0.2
194,3510,0.2
195,3511,0.7
196,3609,0.7
197,3650,0.9
198,3672,0.6
199,3673,0.2
200,3677,0.3
201,3697,0.6
202,3735,0.5
203,3748,0.7
204,3752,0.3
205,3761,0.2
206,3799,0.6
207,3856,0.7
208,3875,0.4
209,3927,0.6
210,3929,0.3
211,3931,0.3
212,3938,0.3
213,3959,0.6
214,3964,0.7
215,3982,0.6
216,3989,0.6
217,3996,0.2
218,4032,0.7
219,4074,0.6
220,4089,0.5
221,4103,0.4
222,4109,0.7
223,4128,0.2
224,4133,0.3
225,4145,0.6
226,4186,0.6
227,4224,0.8
228,4244,0.3
229,4246,0.4
230,4256,0.2
231,4272,0.5
232,4310,0.2
233,4314,0.3
234,4317,0.6
235,4323,0.6
236,4325,0.4
237,4328,0.4
238,4329,0.6
239,4362,0.6
240,4367,0.6
241,4382,0.7
242,4398,0.6
243,4439,0.5
244,4466,0.7
245,4472,0.5
246,4476,0.3
247,4543,0.6
248,4571,0.4
249,4602,0.5
250,4608,0.6
251,4626,0.6
252,4630,0.6
253,4657,0.4
254,4682,0.5
255,4696,0.5
256,4704,0.2
257,4708,0.3
258,4737,0.7
259,4777,0.5
260,4836,0.6
261,4874,0.4
262,4901,0.5
263,4905,0.4
264,4912,0.6
265,4916,0.5
266,4952,0.4
267,4968,0.6
268,4973,0.5
269,4997,0.5
270,5020,0.3
271,5037,0.7
272,5083,0.6
273,5093,0.1
274,5099,0.3
275,5108,0.6
276,5127,0.4
277,5131,0.7
278,5156,0.2
279,5181,0.5
280,5185,0.3
281,5211,0.5
282,5269,0.4
283,5272,0.4
284,5291,0.7
285,5298,0.7
286,5356,0.8
287,5378,0.6
288,5403,0.7
289,5438,0.6
290,5463,0.6
291,5479,0.4
292,5486,0.6
293,5493,0.3
294,5494,0.7
295,5499,0.7
296,5508,0.7
297,5514,0.5
298,5522,0.5
299,5534,0.2
300,5545,0.3
301,5555,0.3
302,5556,0.8
303,5598,0.4
304,5655,0.7
305,5661,0.6
306,5669,0.5
307,5680,0.6
308,5681,0.4
309,5696,0.6
310,5697,0.3
311,5702,0.8
312,5710,0.3
313,5717,0.4
314,5726,0.7
315,5796,0.6
316,5799,0.1
317,5812,0.6
318,5831,0.3
319,5839,0.7
320,5861,0.6
321,5868,0.3
322,5870,0.2
323,5880,0.1
324,5936,0.5
325,5948,0.7
326,5955,0.2
327,5986,0.8
328,6002,0.6
329,6015,0.6
330,6037,0.3
331,6040,0.7
332,6072,0.4
333,6107,0.6
334,6114,0.5
335,6122,0.4
336,6127,0.5
337,6131,0.6
338,6141,0.3
339,6150,0.5
340,6225,0.6
341,6230,0.6
342,6231,0.6
343,6235,0.2
344,6251,0.5
345,6253,0.2
346,6255,0.3
347,6277,0.4
348,6321,0.7
349,6337,0.4
350,6353,0.4
351,6355,0.4
352,6369,0.7
353,6375,0.5
354,6378,0.7
355,6382,0.2
356,6388,0.3
357,6406,0.7
358,6413,0.3
359,6459,0.3
360,6470,0.6
361,6499,0.5
362,6507,0.8
363,6508,0.4
364,6513,0.4
365,6516,0.6
366,6565,0.6
367,6569,0.6
368,6582,0.1
369,6586,0.4
370,6587,0.3
371,6598,0.6
372,6624,0.3
373,6635,0.5
374,6655,0.4
375,6670,0.7
376,6704,0.6
377,6729,0.7
378,6732,0.4
379,6758,0.3
380,6766,0.7
381,6789,0.2
382,6820,0.5
383,6840,0.6
384,6859,0.6
385,6866,0.3
386,6887,0.6
387,6895,0.7
388,6911,0.2
389,6927,0.5
390,6935,0.5
391,6938,0.2
392,6941,0.3
393,6942,0.7
394,7018,0.4
395,7049,0.3
396,7098,0.4
397,7106,0.5
398,7142,0.3
399,7143,0.6
400,7152,0.6
401,7164,0.3
402,7165,0.6
403,7167,0.3
404,7193,0.2
405,7216,0.5
406,7231,0.7
407,7238,0.3
408,7239,0.5
409,7273,0.7
410,7281,0.2
411,7285,0.7
412,7310,0.4
413,7314,0.7
414,7316,0.8
415,7327,0.6
416,7337,0.3
417,7356,0.7
418,7404,0.2
419,7465,0.5
420,7474,0.4
421,7494,0.7
422,7545,0.3
423,7560,0.7
424,7577,0.4
425,7605,0.7
426,7615,0.5
427,7634,0.6
428,7646,0.3
429,7653,0.3
430,7683,0.5
431,7686,0.5
432,7688,0.4
433,7693,0.6
434,7713,0.2
435,7785,0.2
436,7792,0.3
437,7806,0.2
438,7812,0.6
439,7818,0.7
440,7827,0.5
441,7832,0.5
442,7833,0.4
443,7850,0.7
444,7879,0.3
445,7882,0.5
446,7939,0.5
447,7954,0.4
448,7993,0.4
449,8015,0.7
450,8031,0.3
451,8051,0.7
452,8083,0.4
453,8091,0.3
454,8100,0.4
455,8122,0.6
456,8128,0.7
457,8138,0.6
458,8142,0.4
459,8151,0.7
460,8173,0.5
461,8190,0.5
462,8210,0.3
463,8217,0.4
464,8230,0.3
465,8260,0.6
466,8262,0.7
467,8276,0.8
468,8277,0.4
469,8278,0.6
470,8284,0.3
471,8291,0.3
472,8302,0.3
473,8326,0.7
474,8333,0.3
475,8337,0.4
476,8361,0.7
477,8364,0.3
478,8367,0.2
479,8370,0.6
480,8397,0.6
481,8402,0.5
482,8417,0.6
483,8427,0.3
484,8439,0.5
485,8456,0.3
486,8488,0.4
487,8531,0.2
488,8557,0.6
489,8561,0.3
490,8564,0.5
491,8577,0.9
492,8582,0.6
493,8610,0.2
494,8629,0.5
495,8655,0.4
496,8693,0.5
497,8722,0.6
498,8723,0.6
499,8772,0.4
500,8779,0.7
501,8781,0.6
502,8789,0.3
503,8815,0.3
504,8823,0.5
505,8829,0.2
506,8832,0.2
507,8845,0.8
508,8849,0.4
509,8871,0.7
510,8872,0.6
511,8886,0.6
512,8887,0.1
513,8905,0.5
514,8909,0.3
515,8912,0.7
516,8927,0.4
517,8965,0.1
518,8987,0.3
519,8993,0.6
520,8994,0.3
521,8996,0.3
522,9015,0.2
523,9050,0.5
524,9077,0.2
525,9098,0.4
526,9111,0.4
527,9119,0.2
528,9125,0.7
529,9133,0.7
530,9173,0.5
531,9203,0.3
532,9210,0.4
533,9244,0.5
534,9245,0.5
535,9274,0.7
536,9281,0.3
537,9283,0.4
538,9287,0.5
539,9296,0.5
540,9316,0.7
541,9317,0.2
542,9353,0.3
543,9360,0.6
544,9366,0.3
545,9370,0.6
546,9372,0.5
547,9389,0.7
548,9393,0.6
549,9444,0.4
550,9488,0.6
551,9494,0.6
552,9495,0.6
553,9499,0.3
554,9538,0.5
555,9576,0.7
556,9578,0.6
557,9584,0.7
558,9600,0.3
559,9608,0.2
560,9617,0.6
561,9621,0.5
562,9646,0.5
563,9654,0.3
564,9657,0.7
565,9675,0.6
566,9677,0.4
567,9696,0.5
568,9712,0.6
569,9726,0.5
570,9731,0.3
571,9798,0.4
572,9805,0.5
573,9806,0.4
574,9815,0.5
575,9822,0.3
576,9823,0.4
577,9824,0.4
578,9849,0.5
579,9853,0.4
580,9861,0.5
581,9892,0.3
582,9938,0.5
583,9943,0.3
584,9950,0.4
585,9958,0.3
586,9972,0.8
587,10008,0.5
588,10009,0.5
589,10011,0.5
590,10038,0.6
591,10041,0.5
592,10054,0.5
593,10071,0.3
594,10107,0.3
595,10116,0.4
596,10157,0.3
597,10158,0.2
598,10179,0.4
599,10186,0.7
600,10213,0.2
601,10227,0.4
602,10234,0.3
603,10247,0.4
604,10255,0.3
605,10275,0.7
606,10283,0.4
607,10285,0.6
608,10301,0.7
609,10341,0.6
610,10348,0.3
611,10349,0.5
612,10413,0.7
613,10422,0.5
614,10441,0.3
615,10448,0.5
616,10449,0.4
617,10450,0.3
618,10458,0.8
619,10459,0.8
620,10475,0.2
621,10479,0.7
622,10490,0.4
623,10503,0.3
624,10518,0.6
625,10530,0.7
626,10548,0.7
627,10552,0.4
628,10563,0.4
629,10572,0.6
630,10576,0.8
631,10578,0.6
632,10579,0.5
633,10658,0.4
634,10701,0.5
635,10707,0.3
636,10708,0.3
637,10730,0.3
638,10752,0.2
639,10774,0.3
640,10775,0.5
641,10782,0.7
642,10791,0.7
643,10811,0.7
644,10830,0.2
645,10836,0.4
646,10837,0.4
647,10857,0.5
648,10858,0.7
649,10870,0.7
650,10893,0.3
651,10916,0.1
652,10934,0.4
653,10938,0.7
654,10940,0.6
655,10958,0.6
656,10963,0.3
657,10991,0.6
658,11017,0.2
659,11018,0.3
660,11026,0.5
661,11047,0.6
662,11066,0.4
663,11071,0.6
664,11078,0.7
665,11084,0.2
666,11098,0.7
667,11099,0.6
668,11101,0.6
669,11137,0.4
670,11139,0.7
671,11155,0.4
672,11161,0.5
673,11164,0.8
674,11170,0.6
675,11171,0.7
676,11267,0.6
677,11269,0.4
678,11273,0.7
679,11280,0.4
680,11303,0.3
681,11311,0.4
682,11315,0.5
683,11349,0.7
684,11364,0.6
685,11370,0.4
686,11379,0.7
687,11431,0.4
688,11433,0.3
689,11439,0.6
690,11462,0.3
691,11476,0.4
692,11526,0.7
693,11593,0.4
694,11607,0.5
695,11609,0.5
696,11692,0.6
697,11697,0.6
698,11700,0.3
699,11716,0.7
700,11767,0.6
701,11775,0.7
702,11800,0.4
703,11807,0.6
704,11829,0.6
705,11835,0.3
706,11868,0.3
707,11880,0.6
708,11886,0.6
709,11927,0.6
710,11938,0.3
711,11964,0.4
712,11972,0.7
713,11992,0.7
714,11996,0.6
715,12044,0.3
716,12048,0.7
717,12054,0.3
718,12062,0.5
719,12066,0.7
720,12076,0.4
721,12088,0.3
722,12119,0.3
723,12123,0.3
724,12155,0.5
725,12189,0.5
726,12199,0.2
727,12248,0.5
728,12341,0.2
729,12368,0.4
730,12374,0.6
731,12436,0.4
732,12469,0.7
733,12487,0.1
734,12488,0.5
735,12564,0.3
736,12566,0.4
737,12578,0.8
738,12603,0.6
739,12614,0.7
740,12660,0.3
741,12669,0.3
742,12680,0.5
743,12696,0.3
744,12719,0.7
745,12740,0.4
746,12780,0.6
747,12802,0.6
748,12809,0.7
749,12830,0.3
750,12837,0.5
751,12839,0.2
752,12856,0.4
753,12864,0.7
754,12868,0.7
755,12876,0.6
756,12894,0.4
757,12902,0.4
758,12918,0.7
759,12933,0.8
760,12935,0.7
761,12937,0.7
762,12947,0.1
763,12989,0.5
764,12996,0.4
765,13011,0.3
766,13043,0.5
767,13073,0.3
768,13076,0.3
769,13103,0.6
770,13116,0.6
771,13137,0.5
772,13164,0.5
773,13190,0.6
774,13211,0.7
775,13226,0.2
776,13241,0.5
777,13250,0.2
778,13264,0.3
779,13310,0.4
780,13311,0.6
781,13344,0.8
782,13376,0.3
783,13423,0.4
784,13463,0.4
785,13478,0.8
786,13494,0.3
787,13512,0.1
788,13523,0.5
789,13524,0.7
790,13554,0.3
791,13556,0.7
792,13570,0.4
793,13600,0.6
794,13673,0.4
795,13682,0.3
796,13693,0.3
797,13731,0.7
798,13738,0.4
799,13801,0.3
800,13822,0.3
801,13826,0.8
802,13892,0.3
803,13893,0.6
804,13898,0.3
805,13910,0.7
806,13919,0.7
807,13920,0.4
808,13924,0.4
809,13937,0.3
810,13942,0.3
811,13955,0.3
812,13957,0.4
813,13966,0.4
814,13973,0.4
815,13978,0.5
816,14002,0.5
817,14007,0.7
818,14010,0.7
819,14014,0.5
820,14016,0.2
821,14028,0.6
822,14035,0.5
823,14059,0.8
824,14081,0.5
825,14134,0.4
826,14137,0.4
827,14151,0.4
828,14152,0.5
829,14169,0.6
830,14171,0.4
831,14187,0.6
832,14196,0.6
833,14206,0.4
834,14218,0.5
835,14248,0.3
836,14252,0.5
837,14272,0.5
838,14278,0.8
839,14308,0.4
840,14311,0.6
841,14313,0.6
842,14316,0.7
843,14356,0.4
844,14368,0.6
845,14431,0.5
846,14455,0.6
847,14463,0.4
848,14464,0.3
849,14489,0.7
850,14501,0.3
851,14522,0.3
852,14529,0.5
853,14535,0.5
854,14537,0.4
855,14598,0.4
856,14633,0.5
857,14651,0.7
858,14657,0.4
859,14678,0.5
860,14702,0.5
861,14707,0.4
862,14715,0.7
863,14735,0.3
864,14750,0.3
865,14769,0.8
866,14774,0.6
867,14796,0.5
868,14797,0.4
869,14808,0.5
870,14916,0.4
871,14935,0.7
872,14949,0.3
873,14960,0.7
874,14987,0.8
875,15014,0.7
876,15028,0.3
877,15029,0.3
878,15037,0.7
879,15038,0.3
880,15080,0.2
881,15100,0.7
882,15124,0.4
883,15168,0.5
884,15197,0.3
885,15199,0.5
886,15204,0.3
887,15220,0.3
888,15235,0.5
889,15259,0.7
890,15327,0.5
891,15333,0.4
892,15354,0.5
893,15388,0.3
894,15390,0.7
895,15409,0.1
896,15446,0.6
897,15454,0.7
898,15486,0.3
899,15499,0.7
900,15504,0.7
901,15518,0.5
902,15520,0.3
903,15524,0.7
904,15532,0.5
905,15569,0.7
906,15580,0.2
907,15639,0.7
908,15661,0.7
909,15666,0.3
910,15683,0.4
911,15685,0.7
912,15692,0.4
913,15702,0.3
914,15711,0.7
915,15722,0.2
916,15751,0.5
917,15754,0.3
918,15760,0.3
919,15788,0.7
920,15792,0.4
921,15820,0.5
922,15850,0.7
923,15857,0.6
924,15900,0.7
925,15927,0.4
926,15960,0.3
927,15973,0.6
928,15990,0.6
929,16050,0.3
930,16068,0.3
931,16076,0.4
932,16078,0.7
933,16093,0.7
934,16122,0.7
935,16131,0.7
936,16149,0.3
937,16157,0.2
938,16188,0.3
939,16207,0.7
940,16227,0.4
941,16236,0.6
942,16245,0.7
943,16247,0.2
944,16249,0.5
945,16255,0.9
946,16262,0.2
947,16265,0.5
948,16331,0.3
949,16381,0.2
950,16394,0.2
951,16447,0.5
952,16494,0.6
953,16496,0.3
954,16516,0.4
955,16518,0.3
956,16522,0.6
957,16532,0.3
958,16578,0.3
959,16582,0.3
960,16592,0.3
961,16600,0.3
962,16601,0.7
963,16632,0.7
964,16636,0.3
965,16680,0.3
966,16684,0.8
967,16695,0.5
968,16696,0.8
969,16733,0.3
970,16791,0.7
971,16801,0.6
972,16822,0.3
973,16828,0.4
974,16869,0.3
975,16926,0.7
976,16944,0.1
977,16947,0.7
978,16952,0.6
979,16962,0.6
980,16965,0.5
981,17002,0.5
982,17028,0.6
983,17037,0.7
984,17113,0.7
985,17168,0.4
986,17184,0.4
987,17197,0.2
988,17220,0.2
989,17263,0.7
990,17264,0.4
991,17284,0.8
992,17338,0.3
993,17351,0.3
994,17353,0.7
995,17360,0.3
996,17362,0.6
997,17363,0.1
998,17364,0.2
999,17369,0.6
1000,17374,0.3
1001,17377,0.8
1002,17427,0.3
1003,17489,0.7
1004,17496,0.8
1005,17521,0.4
1006,17524,0.1
1007,17531,0.5
1008,17615,0.4
1009,17616,0.7
1010,17617,0.4
1011,17634,0.7
1012,17640,0.4
1013,17681,0.4
1014,17688,0.6
1015,17694,0.8
1016,17701,0.6
1017,17717,0.3
1018,17758,0.4
1019,17759,0.4
1020,17763,0.3
1021,17775,0.6
1022,17793,0.5
1023,17797,0.6
1024,17809,0.3
1025,17828,0.3
1026,17843,0.4
1027,17853,0.5
1028,17874,0.6
1029,17893,0.6
1030,17913,0.3
1031,17914,0.2
1032,17930,0.3
1033,17940,0.3
1034,17950,0.6
1035,18008,0.7
1036,18020,0.5
1037,18038,0.4
1038,18051,0.5
1039,18066,0.7
1040,18068,0.4
1041,18088,0.6
1042,18102,0.6
1043,18103,0.7
1044,18121,0.6
1045,18128,0.5
1046,18155,0.4
1047,18174,0.3
1048,18179,0.6
1049,18189,0.5
1050,18211,0.2
1051,18213,0.4
1052,18216,0.8
1053,18239,0.2
1054,18240,0.3
1055,18250,0.3
1056,18253,0.3
1057,18254,0.4
1058,18303,0.4
1059,18304,0.3
1060,18311,0.4
1061,18317,0.4
1062,18348,0.6
1063,18352,0.5
1064,18389,0.2
1065,18394,0.2
1066,18398,0.5
1067,18400,0.4
1068,18429,0.5
1069,18453,0.3
1070,18464,0.7
1071,18473,0.3
1072,18494,0.4
1073,18541,0.7
1074,18553,0.4
1075,18557,0.2
1076,18622,0.4
1077,18688,0.3
1078,18689,0.2
1079,18716,0.4
1080,18726,0.5
1081,18727,0.8
1082,18729,0.6
1083,18732,0.1
1084,18743,0.5
1085,18754,0.7
1086,18781,0.5
1087,18807,0.3
1088,18810,0.5
1089,18824,0.5
1090,18836,0.7
1091,18867,0.6
1092,18894,0.4
1093,18912,0.8
1094,18947,0.6
1095,18954,0.5
1096,18967,0.7
1097,18978,0.3
1098,18993,0.4
1099,19011,0.3
1100,19019,0.3
1101,19052,0.5
1102,19055,0.1
1103,19058,0.2
1104,19063,0.5
1105,19071,0.6
1106,19074,0.7
1107,19107,0.8
1108,19110,0.6
1109,19125,0.2
1110,19139,0.7
1111,19165,0.6
1112,19180,0.3
1113,19188,0.6
1114,19195,0.4
1115,19214,0.3
1116,19239,0.4
1117,19267,0.3
1118,19269,0.8
1119,19273,0.7
1120,19279,0.4
1121,19294,0.1
1122,19305,0.5
1123,19377,0.5
1124,19406,0.5
1125,19424,0.6
1126,19459,0.7
1127,19468,0.2
1128,19509,0.2
1129,19513,0.7
1130,19544,0.6
1131,19545,0.8
1132,19550,0.5
1133,19554,0.2
1134,19557,0.6
1135,19561,0.5
1136,19571,0.6
1137,19593,0.6
1138,19597,0.7
1139,19628,0.2
1140,19652,0.7
1141,19661,0.2
1142,19662,0.4
1143,19683,0.8
1144,19690,0.5
1145,19707,0.5
1146,19733,0.7
1147,19750,0.3
1148,19771,0.6
1149,19793,0.3
1150,19813,0.7
1151,19816,0.4
1152,19820,0.2
1153,19836,0.5
1154,19866,0.1
1155,19882,0.5
1156,19892,0.7
1157,19951,0.4
1158,19954,0.5
1159,19979,0.4
1160,19989,0.6
1161,20007,0.2
1162,20030,0.4
1163,20051,0.7
1164,20057,0.3
1165,20089,0.4
1166,20110,0.7
1167,20114,0.4
1168,20117,0.6
1169,20142,0.4
1170,20150,0.7
1171,20166,0.6
1172,20171,0.4
1173,20197,0.2
1174,20226,0.6
1175,20236,0.7
1176,20239,0.4
1177,20252,0.3
1178,20263,0.5
1179,20281,0.2
1180,20292,0.3
1181,20354,0.7
1182,20408,0.6
1183,20412,0.4
1184,20417,0.7
1185,20425,0.3
1186,20429,0.7
1187,20438,0.3
1188,20471,0.5
1189,20527,0.4
1190,20536,0.4
1191,20556,0.4
1192,20587,0.3
1193,20621,0.3
1194,20635,0.7
1195,20636,0.7
1196,20669,0.3
1197,20670,0.5
1198,20676,0.5
1199,20680,0.7
1200,20700,0.4
1201,20735,0.3
1202,20759,0.5
1203,20766,0.3
1204,20774,0.5
1205,20779,0.6
1206,20812,0.5
1207,20857,0.7
1208,20867,0.5
1209,20890,0.7
1210,20908,0.3
1211,20924,0.4
1212,20926,0.3
1213,20930,0.7
1214,20945,0.7
1215,20961,0.5
1216,20964,0.2
1217,21003,0.2
1218,21014,0.5
1219,21024,0.4
1220,21064,0.4
1221,21067,0.5
1222,21068,0.7
1223,21096,0.6
1224,21103,0.3
1225,21110,0.6
1226,21113,0.7
1227,21121,0.4
1228,21149,0.4
1229,21153,0.6
1230,21164,0.5
1231,21179,0.4
1232,21183,0.5
1233,21184,0.5
1234,21193,0.7
1235,21197,0.7
1236,21215,0.7
1237,21220,0.5
1238,21260,0.7
1239,21294,0.6
1240,21304,0.2
1241,21316,0.3
1242,21320,0.5
1243,21336,0.2
1244,21355,0.3
1245,21372,0.6
1246,21375,0.1
1247,21385,0.3
1248,21416,0.6
1249,21432,0.4
1250,21443,0.6
1251,21464,0.6
1252,21474,0.6
1253,21483,0.5
1254,21495,0.4
1255,21504,0.6
1256,21512,0.5
1257,21518,0.7
1258,21527,0.7
1259,21530,0.7
1260,21533,0.7
1261,21548,0.7
1262,21565,0.7
1263,21567,0.7
1264,21577,0.4
1265,21595,0.6
1266,21611,0.3
1267,21613,0.4
1268,21628,0.6
1269,21647,0.3
1270,21653,0.7
1271,21657,0.5
1272,21658,0.4
1273,21661,0.5
1274,21692,0.2
1275,21702,0.5
1276,21726,0.7
1277,21754,0.3
1278,21768,0.2
1279,21775,0.4
1280,21788,0.5
1281,21793,0.8
1282,21818,0.4
1283,21829,0.5
1284,21833,0.4
1285,21862,0.7
1286,21886,0.7
1287,21904,0.4
1288,21905,0.4
1289,21913,0.3
1290,21931,0.4
1291,21943,0.6
1292,21973,0.7
1293,21984,0.6
1294,22016,0.3
1295,22026,0.5
1296,22058,0.3
1297,22097,0.4
1298,22180,0.6
1299,22187,0.3
1300,22216,0.5
1301,22235,0.6
1302,22248,0.8
1303,22270,0.2
1304,22319,0.6
1305,22321,0.4
1306,22338,0.2
1307,22343,0.7
1308,22390,0.3
1309,22405,0.2
1310,22409,0.6
1311,22412,0.5
1312,22413,0.3
1313,22458,0.5
1314,22468,0.4
1315,22469,0.5
1316,22519,0.2
1317,22526,0.2
1318,22529,0.6
1319,22539,0.3
1320,22566,0.2
1321,22614,0.7
1322,22621,0.3
1323,22627,0.5
1324,22632,0.8
1325,22669,0.7
1326,22683,0.3
1327,22697,0.3
1328,22710,0.2
1329,22736,0.6
1330,22766,0.7
1331,22781,0.4
1332,22782,0.4
1333,22793,0.4
1334,22812,0.5
1335,22814,0.3
1336,22819,0.7
1337,22826,0.4
1338,22829,0.7
1339,22893,0.2
1340,22931,0.3
1341,22933,0.4
1342,22956,0.5
1343,22962,0.4
1344,22985,0.4
1345,22995,0.5
1346,23013,0.5
1347,23059,0.2
1348,23070,0.4
1349,23084,0.7
1350,23097,0.5
1351,23133,0.7
1352,23137,0.1
1353,23143,0.6
1354,23149,0.3
1355,23163,0.5
1356,23183,0.5
1357,23210,0.5
1358,23213,0.4
1359,23236,0.3
1360,23251,0.6
1361,23275,0.6
1362,23276,0.2
1363,23368,0.6
1364,23373,0.5
1365,23378,0.3
1366,23385,0.7
1367,23400,0.3
1368,23407,0.2
1369,23422,0.4
1370,23424,0.7
1371,23468,0.6
1372,23487,0.4
1373,23498,0.2
1374,23501,0.6
1375,23512,0.3
1376,23539,0.7
1377,23553,0.3
1378,23562,0.3
1379,23567,0.4
1380,23590,0.5
1381,23629,0.4
1382,23630,0.3
1383,23632,0.3
1384,23647,0.7
1385,23658,0.3
1386,23673,0.6
1387,23685,0.3
1388,23688,0.5
1389,23708,0.4
1390,23710,0.6
1391,23718,0.5
1392,23729,0.6
1393,23730,0.6
1394,23742,0.6
1395,23762,0.7
1396,23771,0.5
1397,23773,0.5
1398,23775,0.6
1399,23776,0.7
1400,23780,0.7
1401,23797,0.3
1402,23844,0.6
1403,23846,0.7
1404,23901,0.2
1405,23914,0.7
1406,23927,0.4
1407,23935,0.7
1408,23937,0.7
1409,23964,0.6
1410,23980,0.5
1411,24046,0.4
1412,24061,0.6
1413,24097,0.2
1414,24106,0.6
1415,24127,0.4
1416,24184,0.5
1417,24193,0.4
1418,24211,0.7
1419,24226,0.7
1420,24246,0.3
1421,24258,0.2
1422,24260,0.6
1423,24313,0.4
1424,24318,0.7
1425,24348,0.4
1426,24356,0.4
1427,24375,0.2
1428,24378,0.4
1429,24394,0.4
1430,24398,0.7
1431,24406,0.4
1432,24439,0.4
1433,24457,0.7
1434,24471,0.3
1435,24473,0.4
1436,24505,0.3
1437,24518,0.3
1438,24528,0.5
1439,24535,0.8
1440,24587,0.3
1441,24588,0.3
1442,24595,0.5
1443,24618,0.4
1444,24638,0.8
1445,24641,0.2
1446,24670,0.4
1447,24673,0.2
1448,24700,0.7
1449,24703,0.8
1450,24726,0.5
1451,24742,0.5
1452,24755,0.5
1453,24756,0.3
1454,24770,0.5
1455,24780,0.6
1456,24788,0.3
1457,24797,0.7
1458,24801,0.3
1459,24812,0.3
1460,24825,0.6
1461,24826,0.3
1462,24869,0.4
1463,24879,0.2
1464,24903,0.3
1465,24905,0.6
1466,24908,0.6
1467,24929,0.3
1468,24951,0.4
1469,24963,0.6
1470,24981,0.3
1471,25012,0.3
1472,25015,0.3
1473,25018,0.4
1474,25022,0.6
1475,25031,0.2
1476,25063,0.7
1477,25116,0.7
1478,25117,0.4
1479,25126,0.5
1480,25149,0.7
1481,25169,0.3
1482,25231,0.5
1483,25252,0.5
1484,25269,0.4
1485,25293,0.3
1486,25309,0.5
1487,25320,0.3
1488,25337,0.3
1489,25355,0.4
1490,25358,0.3
1491,25363,0.3
1492,25377,0.4
1493,25383,0.4
1494,25407,0.3
1495,25415,0.7
1496,25424,0.6
1497,25426,0.7
1498,25441,0.1
1499,25443,0.6
1500,25475,0.6
1501,25501,0.2
