,CUS_ID,Ypred
773,56819,1.0
774,56831,1.0
775,56847,1.0
776,56855,1.0
777,57095,1.0
778,57210,1.0
779,57381,1.0
780,57399,1.0
781,57507,1.0
782,57729,1.0
783,57934,1.0
784,58026,1.0
785,58069,1.0
786,58321,1.0
787,58347,1.0
788,58495,1.0
789,58503,1.0
790,58636,1.0
791,58696,1.0
792,59044,1.0
793,59189,1.0
794,59341,1.0
795,59560,1.0
796,59627,1.0
797,59631,1.0
798,59638,1.0
799,59826,1.0
800,59872,1.0
801,59873,1.0
802,59921,1.0
803,59966,1.0
804,60011,1.0
805,60069,1.0
806,60271,1.0
807,60273,1.0
808,60389,1.0
809,60461,1.0
810,60473,1.0
811,60549,1.0
812,60619,1.0
813,60748,1.0
814,60779,1.0
815,60781,1.0
816,60888,1.0
817,61130,1.0
818,61165,1.0
819,61168,1.0
820,61482,1.0
821,61545,1.0
822,61561,1.0
823,61628,1.0
824,61681,1.0
825,61739,1.0
826,61846,1.0
827,61980,1.0
828,62066,1.0
829,62073,1.0
830,62105,1.0
831,62125,1.0
832,62288,1.0
833,62310,1.0
834,62419,1.0
835,62460,1.0
836,62506,1.0
837,62523,1.0
838,62605,1.0
839,62644,1.0
840,62702,1.0
841,62711,1.0
842,62968,1.0
843,63156,1.0
844,63439,1.0
845,63519,1.0
846,63550,1.0
847,63556,1.0
848,63581,1.0
849,63584,1.0
850,63687,1.0
851,63752,1.0
852,63836,1.0
853,63873,1.0
854,63924,1.0
855,64046,1.0
856,64048,1.0
857,64071,1.0
858,64105,1.0
859,64169,1.0
860,64317,1.0
861,64373,1.0
862,64486,1.0
863,64518,1.0
864,64524,1.0
865,64564,1.0
866,64644,1.0
867,64935,1.0
868,64997,1.0
869,65019,1.0
870,65104,1.0
871,65263,1.0
872,65302,1.0
873,65389,1.0
874,65424,1.0
875,65451,1.0
876,65517,1.0
877,65559,1.0
878,65599,1.0
879,65874,1.0
880,65900,1.0
881,66159,1.0
882,66211,1.0
883,66225,1.0
884,66300,1.0
885,66465,1.0
886,66601,1.0
887,66638,1.0
888,66646,1.0
889,66668,1.0
890,66673,1.0
891,66679,1.0
892,66817,1.0
893,66871,1.0
894,66874,1.0
895,66894,1.0
896,66913,1.0
897,66978,1.0
898,67135,1.0
899,67141,1.0
900,67205,1.0
901,67223,1.0
902,67240,1.0
903,67328,1.0
904,67429,1.0
905,67494,1.0
906,67708,1.0
907,67904,1.0
908,67965,1.0
909,68081,1.0
910,68102,1.0
911,68190,1.0
912,68191,1.0
913,68222,1.0
914,68269,1.0
915,68300,1.0
916,68335,1.0
917,68420,1.0
918,68475,1.0
919,68627,1.0
920,68697,1.0
921,68720,1.0
922,68728,1.0
923,68808,1.0
924,68891,1.0
925,68941,1.0
926,69137,1.0
927,69161,1.0
928,69330,1.0
929,69413,1.0
930,69596,1.0
931,69898,1.0
932,69970,1.0
933,70207,1.0
934,70211,1.0
935,70291,1.0
936,70302,1.0
937,70334,1.0
938,70427,1.0
939,70496,1.0
940,70533,1.0
941,70609,1.0
942,70770,1.0
943,70882,1.0
944,70899,1.0
945,71007,1.0
946,71037,1.0
947,71094,1.0
948,71128,1.0
949,71434,1.0
950,71480,1.0
951,71497,1.0
952,71547,1.0
953,71595,1.0
954,71797,1.0
955,71930,1.0
956,71946,1.0
957,71997,1.0
958,72014,1.0
959,72017,1.0
960,72044,1.0
961,72150,1.0
962,72206,1.0
963,72226,1.0
964,72274,1.0
965,72275,1.0
966,72328,1.0
967,72419,1.0
968,72468,1.0
969,72480,1.0
970,72512,1.0
971,72555,1.0
972,72585,1.0
973,72588,1.0
974,72689,1.0
975,72838,1.0
976,72993,1.0
977,73060,1.0
978,73160,1.0
979,73217,1.0
980,73446,1.0
981,73482,1.0
982,73499,1.0
983,73555,1.0
984,73665,1.0
985,73841,1.0
986,73887,1.0
987,73964,1.0
988,74067,1.0
989,74143,1.0
990,74384,1.0
991,74393,1.0
992,74406,1.0
993,74408,1.0
994,74430,1.0
995,74534,1.0
996,74588,1.0
997,74797,1.0
998,74990,1.0
999,75009,1.0
1000,75106,1.0
1001,75149,1.0
1002,75151,1.0
1003,75261,1.0
1004,75438,1.0
1005,75574,1.0
1006,75664,1.0
1007,75686,1.0
1008,75706,1.0
1009,75733,1.0
1010,75745,1.0
1011,75904,1.0
1012,75914,1.0
1013,75944,1.0
1014,76026,1.0
1015,76034,1.0
1016,76099,1.0
1017,76333,1.0
1018,76449,1.0
1019,76583,1.0
1020,76754,1.0
1021,76808,1.0
1022,76894,1.0
1023,76931,1.0
1024,76970,1.0
1025,76973,1.0
1026,77234,1.0
1027,77280,1.0
1028,77442,1.0
1029,77491,1.0
1030,77549,1.0
1031,77798,1.0
1032,77803,1.0
1033,77852,1.0
1034,77931,1.0
1035,77948,1.0
1036,77958,1.0
1037,78010,1.0
1038,78350,1.0
1039,78583,1.0
1040,78587,1.0
1041,78763,1.0
1042,78802,1.0
1043,78829,1.0
1044,78880,1.0
1045,78933,1.0
1046,78948,1.0
1047,79002,1.0
1048,79281,1.0
1049,79360,1.0
1050,79478,1.0
1051,79818,1.0
1052,79825,1.0
1053,80114,1.0
1054,80182,1.0
1055,80186,1.0
1056,80241,1.0
1057,80365,1.0
1058,80572,1.0
1059,80859,1.0
1060,80902,1.0
1061,81075,1.0
1062,81082,1.0
1063,81227,1.0
1064,81321,1.0
1065,81331,1.0
1066,81341,1.0
1067,81379,1.0
1068,81410,1.0
1069,81490,1.0
1070,81535,1.0
1071,81574,1.0
1072,81581,1.0
1073,81585,1.0
1074,81679,1.0
1075,81682,1.0
1076,81714,1.0
1077,81743,1.0
1078,81903,1.0
1079,81959,1.0
1080,82038,1.0
1081,82065,1.0
1082,82072,1.0
1083,82144,1.0
1084,82200,1.0
1085,82214,1.0
1086,82238,1.0
1087,82274,1.0
1088,82289,1.0
1089,82309,1.0
1090,82336,1.0
1091,82385,1.0
1092,82482,1.0
1093,82667,1.0
1094,82675,1.0
1095,82786,1.0
1096,82896,1.0
1097,82941,1.0
1098,82960,1.0
1099,82976,1.0
1100,83003,1.0
1101,83126,1.0
1102,83159,1.0
1103,83330,1.0
1104,83525,1.0
1105,83604,1.0
1106,83613,1.0
1107,83662,1.0
1108,83669,1.0
1109,83709,1.0
1110,83716,1.0
1111,84065,1.0
1112,84132,1.0
1113,84206,1.0
1114,84229,1.0
1115,84275,1.0
1116,84276,1.0
1117,84295,1.0
1118,84373,1.0
1119,84422,1.0
1120,84540,1.0
1121,84611,1.0
1122,84655,1.0
1123,84662,1.0
1124,84948,1.0
1125,85007,1.0
1126,85062,1.0
1127,85160,1.0
1128,85255,1.0
1129,85307,1.0
1130,85354,1.0
1131,85491,1.0
1132,85509,1.0
1133,85582,1.0
1134,85588,1.0
1135,85685,1.0
1136,85786,1.0
1137,85852,1.0
1138,85871,1.0
1139,85987,1.0
1140,86051,1.0
1141,86096,1.0
1142,86125,1.0
1143,86158,1.0
1144,86163,1.0
1145,86387,1.0
1146,86526,1.0
1147,86609,1.0
1148,86678,1.0
1149,86679,1.0
1150,86693,1.0
1151,86716,1.0
1152,86815,1.0
1153,86816,1.0
1154,86872,1.0
1155,86885,1.0
1156,86973,1.0
1157,87106,1.0
1158,87237,1.0
1159,87311,1.0
1160,87377,1.0
1161,87437,1.0
1162,87620,1.0
1163,87630,1.0
1164,87656,1.0
1165,87816,1.0
1166,87843,1.0
1167,87871,1.0
1168,87962,1.0
1169,88081,1.0
1170,88094,1.0
1171,88102,1.0
1172,88196,1.0
1173,88198,1.0
1174,88221,1.0
1175,88255,1.0
1176,88296,1.0
1177,88316,1.0
1178,88377,1.0
1179,88440,1.0
1180,88519,1.0
1181,88535,1.0
1182,88622,1.0
1183,88684,1.0
1184,88699,1.0
1185,88752,1.0
1186,88776,1.0
1187,88801,1.0
1188,88883,1.0
1189,89006,1.0
1190,89178,1.0
1191,89361,1.0
1192,89446,1.0
1193,89486,1.0
1194,89547,1.0
1195,89553,1.0
1196,90168,1.0
1197,90333,1.0
1198,90337,1.0
1199,90341,1.0
1200,90581,1.0
1201,90587,1.0
1202,90649,1.0
1203,90673,1.0
1204,90725,1.0
1205,90815,1.0
1206,90835,1.0
1207,90955,1.0
1208,91028,1.0
1209,91074,1.0
1210,91115,1.0
1211,91173,1.0
1212,91206,1.0
1213,91306,1.0
1214,91323,1.0
1215,91460,1.0
1216,91466,1.0
1217,91488,1.0
1218,91532,1.0
1219,91605,1.0
1220,91644,1.0
1221,91687,1.0
1222,91688,1.0
1223,91762,1.0
1224,92088,1.0
1225,92134,1.0
1226,92286,1.0
1227,92344,1.0
1228,92382,1.0
1229,92383,1.0
1230,92458,1.0
1231,92497,1.0
1232,92501,1.0
1233,92654,1.0
1234,92804,1.0
1235,92849,1.0
1236,92913,1.0
1237,93022,1.0
1238,93062,1.0
1239,93203,1.0
1240,93224,1.0
1241,93246,1.0
1242,93291,1.0
1243,93348,1.0
1244,93458,1.0
1245,93576,1.0
1246,93640,1.0
1247,93683,1.0
1248,93731,1.0
1249,93741,1.0
1250,93744,1.0
1251,93875,1.0
1252,94095,1.0
1253,94190,1.0
1254,94230,1.0
1255,94283,1.0
1256,94301,1.0
1257,94329,1.0
1258,94330,1.0
1259,94345,1.0
1260,94351,1.0
1261,94443,1.0
1262,94621,1.0
1263,94624,1.0
1264,94697,1.0
1265,94746,1.0
1266,94771,1.0
1267,94818,1.0
1268,94852,1.0
1269,94858,1.0
1270,94937,1.0
1271,94963,1.0
1272,95185,1.0
1273,95417,1.0
1274,95440,1.0
1275,95683,1.0
1276,95689,1.0
1277,95815,1.0
1278,95827,1.0
1279,95904,1.0
1280,96314,1.0
1281,96333,1.0
1282,96471,1.0
1283,96474,1.0
1284,96500,1.0
1285,96559,1.0
1286,96629,1.0
1287,96661,1.0
1288,96680,1.0
1289,96690,1.0
1290,96859,1.0
1291,96912,1.0
1292,97014,1.0
1293,97194,1.0
1294,97293,1.0
1295,97337,1.0
1296,97403,1.0
1297,97459,1.0
1298,97557,1.0
1299,97792,1.0
1300,97937,1.0
1301,97970,1.0
1302,98088,1.0
1303,98102,1.0
1304,98116,1.0
1305,98159,1.0
1306,98220,1.0
1307,98268,1.0
1308,98332,1.0
1309,98389,1.0
1310,98418,1.0
1311,98454,1.0
1312,98574,1.0
1313,98584,1.0
1314,98813,1.0
1315,98873,1.0
1316,98902,1.0
1317,98922,1.0
1318,99064,1.0
1319,99079,1.0
1320,99122,1.0
1321,99233,1.0
1322,99256,1.0
1323,99301,1.0
1324,99417,1.0
1325,99456,1.0
1326,99500,1.0
1327,99516,1.0
1328,99536,1.0
1329,99598,1.0
1330,99609,1.0
1331,99713,1.0
1332,99725,1.0
1333,99778,1.0
1334,99789,1.0
1335,99797,1.0
1336,99808,1.0
1337,99810,1.0
1338,99893,1.0
1339,99898,1.0
1340,100012,1.0
1341,100167,1.0
1342,100179,1.0
1343,100362,1.0
1344,100375,1.0
1345,100429,1.0
1346,100450,1.0
1347,100469,1.0
1348,100616,1.0
1349,100636,1.0
1350,100759,1.0
1351,100926,1.0
1352,100979,1.0
1353,101002,1.0
1354,101049,1.0
1355,101119,1.0
1356,101174,1.0
1357,101376,1.0
1358,101421,1.0
1359,101444,1.0
1360,101601,1.0
1361,101607,1.0
1362,101630,1.0
1363,101756,1.0
1364,101858,1.0
1365,101947,1.0
1366,101958,1.0
1367,101986,1.0
1368,102027,1.0
1369,102094,1.0
1370,102175,1.0
1371,102210,1.0
1372,102504,1.0
1373,102538,1.0
1374,102549,1.0
1375,102571,1.0
1376,102584,1.0
1377,102585,1.0
1378,102604,1.0
1379,102657,1.0
1380,102722,1.0
1381,102805,1.0
1382,102845,1.0
1383,102921,1.0
1384,102924,1.0
1385,103006,1.0
1386,103126,1.0
1387,103322,1.0
1388,103572,1.0
1389,103632,1.0
1390,103674,1.0
1391,103872,1.0
1392,103883,1.0
1393,103970,1.0
1394,104006,1.0
1395,104161,1.0
1396,104178,1.0
1397,104234,1.0
1398,104315,1.0
1399,104326,1.0
1400,104338,1.0
1401,104443,1.0
1402,104445,1.0
1403,104489,1.0
1404,104573,1.0
1405,104672,1.0
1406,104675,1.0
1407,104979,1.0
1408,104993,1.0
1409,105187,1.0
1410,105214,1.0
1411,105340,1.0
1412,105372,1.0
1413,105478,1.0
1414,105558,1.0
1415,105617,1.0
1416,105621,1.0
1417,105904,1.0
1418,106122,1.0
1419,106335,1.0
1420,106424,1.0
1421,106594,1.0
1422,106649,1.0
1423,106799,1.0
1424,106870,1.0
1425,106904,1.0
1426,106925,1.0
1427,106994,1.0
1428,107030,1.0
1429,107179,1.0
1430,107215,1.0
1431,107283,1.0
1432,107323,1.0
1433,107350,1.0
1434,107380,1.0
1435,107383,1.0
1436,107428,1.0
1437,107453,1.0
1438,107541,1.0
1439,107543,1.0
1440,107551,1.0
1441,107612,1.0
1442,107618,1.0
1443,107640,1.0
1444,107660,1.0
1445,107821,1.0
1446,107841,1.0
1447,107843,1.0
1448,107931,1.0
1449,107941,1.0
1450,107959,1.0
1451,107994,1.0
1452,108150,1.0
1453,108198,1.0
1454,108283,1.0
1455,108345,1.0
1456,108459,1.0
1457,108651,1.0
1458,108770,1.0
1459,108776,1.0
1460,108822,1.0
1461,109028,1.0
1462,109061,1.0
1463,109194,1.0
1464,109212,1.0
1465,109254,1.0
1466,109274,1.0
1467,109316,1.0
1468,109378,1.0
1469,109394,1.0
1470,109470,1.0
1471,109492,1.0
1472,109508,1.0
1473,109587,1.0
1474,109639,1.0
1475,109683,1.0
1476,109802,1.0
1477,109868,1.0
1478,109876,1.0
1479,109905,1.0
1480,109906,1.0
1481,109908,1.0
1482,109925,1.0
1483,109948,1.0
1484,110044,1.0
1485,110047,1.0
1486,110125,1.0
1487,110159,1.0
1488,110289,1.0
1489,110848,1.0
1490,111004,1.0
1491,111060,1.0
1492,111096,1.0
1493,111127,1.0
1494,111133,1.0
1495,111749,1.0
1496,111938,1.0
